Id,StudentId,TeamId,CourseProjectId,TaskId,TrackId,Status,AssignedAt
3186,13,90,2,26,1,1,5/8/2026
3187,42,90,2,27,1,1,5/10/2026
3188,256,90,2,35,1,1,5/4/2026
3189,64,90,2,32,1,1,5/10/2026
3190,272,90,2,30,1,1,5/2/2026
3191,13,90,2,25,1,1,5/11/2026
3192,42,90,2,28,1,1,5/8/2026
3193,27,91,2,24,1,1,5/14/2026
3194,318,91,2,28,1,1,5/15/2026
3195,363,91,2,30,1,1,5/3/2026
3196,271,91,2,35,1,1,5/10/2026
3197,111,91,2,31,1,1,5/3/2026
3198,27,91,2,27,1,1,5/9/2026
3199,318,91,2,33,1,1,5/4/2026
3200,363,91,2,26,1,1,5/10/2026
3201,271,91,2,32,1,1,5/7/2026
3202,111,91,2,34,1,1,5/13/2026
3203,27,91,2,25,1,1,5/5/2026
3204,318,91,2,29,1,1,5/7/2026
3205,35,92,2,28,1,1,5/6/2026
3206,240,92,2,32,1,1,5/14/2026
3207,118,92,2,26,1,1,5/15/2026
3208,30,92,2,31,1,1,5/12/2026
3209,216,92,2,29,1,1,5/8/2026
3210,35,92,2,25,1,1,5/2/2026
3211,240,92,2,34,1,1,5/6/2026
3212,118,92,2,30,1,1,5/9/2026
3213,30,92,2,35,1,1,5/15/2026
3214,216,92,2,33,1,1,5/8/2026
3215,35,92,2,27,1,1,5/9/2026
3216,240,92,2,24,1,1,5/5/2026
3217,331,93,2,28,1,1,5/8/2026
3218,205,93,2,34,1,1,5/13/2026
3219,194,93,2,35,1,1,5/5/2026
3220,116,93,2,31,1,1,5/9/2026
3221,91,93,2,27,1,1,5/2/2026
3222,331,93,2,25,1,1,5/13/2026
3223,205,93,2,29,1,1,5/5/2026
3224,194,93,2,30,1,1,5/10/2026
3225,116,93,2,32,1,1,5/2/2026
3226,91,93,2,33,1,1,5/2/2026
3227,331,93,2,24,1,1,5/2/2026
3228,205,93,2,26,1,1,5/8/2026
3229,171,94,2,26,1,1,5/3/2026
3230,308,94,2,33,1,1,5/12/2026
3231,61,94,2,28,1,1,5/10/2026
3232,204,94,2,24,1,1,5/13/2026
3233,135,94,2,25,1,1,5/7/2026
3234,171,94,2,30,1,1,5/9/2026
3235,308,94,2,32,1,1,5/4/2026
3236,61,94,2,27,1,1,5/15/2026
3237,204,94,2,29,1,1,5/13/2026
3238,135,94,2,34,1,1,5/11/2026
3239,171,94,2,35,1,1,5/11/2026
3240,308,94,2,31,1,1,5/6/2026
3241,381,95,2,34,1,1,5/8/2026
3242,276,95,2,33,1,1,5/14/2026
3243,127,95,2,30,1,1,5/6/2026
3244,56,95,2,31,1,1,5/7/2026
3245,89,95,2,27,1,1,5/4/2026
3246,381,95,2,32,1,1,5/15/2026
3247,276,95,2,28,1,1,5/14/2026
3248,127,95,2,35,1,1,5/12/2026
3249,56,95,2,29,1,1,5/12/2026
3250,89,95,2,26,1,1,5/12/2026
3251,381,95,2,25,1,1,5/5/2026
3252,276,95,2,24,1,1,5/4/2026
3253,120,96,2,30,1,1,5/8/2026
3254,60,96,2,29,1,1,5/3/2026
3255,291,96,2,31,1,1,5/5/2026
3256,364,96,2,32,1,1,5/13/2026
3257,59,96,2,33,1,1,5/7/2026
3258,120,96,2,27,1,1,5/11/2026
3259,60,96,2,25,1,1,5/11/2026
3260,291,96,2,26,1,1,5/3/2026
3261,364,96,2,28,1,1,5/15/2026
3262,59,96,2,35,1,1,5/11/2026
3263,120,96,2,24,1,1,5/2/2026
3264,60,96,2,34,1,1,5/15/2026
3265,345,97,2,32,1,1,5/8/2026
3266,206,97,2,31,1,1,5/12/2026
3267,275,97,2,27,1,1,5/7/2026
3268,263,97,2,24,1,1,5/6/2026
3269,307,97,2,26,1,1,5/10/2026
3270,345,97,2,30,1,1,5/2/2026
3271,206,97,2,29,1,1,5/6/2026
3272,275,97,2,28,1,1,5/5/2026
3273,263,97,2,35,1,1,5/7/2026
3274,307,97,2,33,1,1,5/13/2026
3275,345,97,2,25,1,1,5/13/2026
3276,206,97,2,34,1,1,5/9/2026
3277,112,98,2,28,1,1,5/8/2026
3278,367,98,2,30,1,1,5/13/2026
3279,181,98,2,29,1,1,5/8/2026
3280,355,98,2,24,1,1,5/9/2026
3281,24,98,2,26,1,1,5/3/2026
3282,112,98,2,27,1,1,5/2/2026
3283,367,98,2,34,1,1,5/8/2026
3284,181,98,2,32,1,1,5/9/2026
3285,355,98,2,35,1,1,5/13/2026
3286,24,98,2,31,1,1,5/8/2026
3287,112,98,2,25,1,1,5/10/2026
3288,367,98,2,33,1,1,5/7/2026
3289,328,99,2,34,1,1,5/9/2026
3290,233,99,2,24,1,1,5/13/2026
3291,31,99,2,28,1,1,5/8/2026
3292,244,99,2,33,1,1,5/7/2026
3293,298,99,2,31,1,1,5/7/2026
3294,328,99,2,30,1,1,5/8/2026
3295,233,99,2,25,1,1,5/15/2026
3296,31,99,2,35,1,1,5/3/2026
3297,244,99,2,26,1,1,5/14/2026
3298,298,99,2,27,1,1,5/10/2026
3299,328,99,2,29,1,1,5/3/2026
3300,233,99,2,32,1,1,5/15/2026
3301,65,100,2,28,1,1,5/10/2026
3302,132,100,2,24,1,1,5/4/2026
3303,369,100,2,25,1,1,5/7/2026
3304,267,100,2,33,1,1,5/15/2026
3305,305,100,2,32,1,1,5/2/2026
3306,65,100,2,27,1,1,5/7/2026
3307,132,100,2,35,1,1,5/2/2026
3308,369,100,2,30,1,1,5/3/2026
3309,267,100,2,26,1,1,5/4/2026
3310,305,100,2,31,1,1,5/4/2026
3311,65,100,2,34,1,1,5/2/2026
3312,132,100,2,29,1,1,5/10/2026
3313,231,101,2,28,1,1,5/9/2026
3314,69,101,2,30,1,1,5/13/2026
3315,43,101,2,26,1,1,5/2/2026
3316,295,101,2,31,1,1,5/13/2026
3317,117,101,2,35,1,1,5/3/2026
3318,231,101,2,29,1,1,5/10/2026
3319,69,101,2,33,1,1,5/9/2026
3320,43,101,2,24,1,1,5/11/2026
3321,295,101,2,27,1,1,5/2/2026
3322,117,101,2,32,1,1,5/4/2026
3323,231,101,2,34,1,1,5/12/2026
3324,69,101,2,25,1,1,5/10/2026
3325,121,102,2,27,1,1,5/10/2026
3326,214,102,2,34,1,1,5/6/2026
3327,341,102,2,25,1,1,5/8/2026
3328,63,102,2,28,1,1,5/3/2026
3329,359,102,2,24,1,1,5/9/2026
3330,121,102,2,35,1,1,5/7/2026
3331,214,102,2,31,1,1,5/15/2026
3332,341,102,2,30,1,1,5/7/2026
3333,63,102,2,32,1,1,5/8/2026
3334,359,102,2,33,1,1,5/7/2026
3335,121,102,2,29,1,1,5/11/2026
3336,214,102,2,26,1,1,5/9/2026
3337,192,103,2,27,1,1,5/5/2026
3338,234,103,2,31,1,1,5/8/2026
3339,133,103,2,34,1,1,5/15/2026
3340,347,103,2,33,1,1,5/11/2026
3341,314,103,2,30,1,1,5/12/2026
3342,192,103,2,25,1,1,5/13/2026
3343,234,103,2,26,1,1,5/4/2026
3344,133,103,2,24,1,1,5/6/2026
3345,347,103,2,28,1,1,5/7/2026
3346,314,103,2,29,1,1,5/5/2026
3347,192,103,2,35,1,1,5/6/2026
3348,234,103,2,32,1,1,5/6/2026
3349,15,104,2,26,1,1,5/5/2026
3350,250,104,2,35,1,1,5/12/2026
3351,290,104,2,27,1,1,5/13/2026
3352,273,104,2,25,1,1,5/2/2026
3353,317,104,2,31,1,1,5/5/2026
3354,15,104,2,28,1,1,5/4/2026
3355,250,104,2,30,1,1,5/8/2026
3356,290,104,2,34,1,1,5/8/2026
3357,273,104,2,32,1,1,5/11/2026
3358,317,104,2,24,1,1,5/3/2026
3359,15,104,2,33,1,1,5/10/2026
3360,250,104,2,29,1,1,5/7/2026
3361,277,105,2,29,1,1,5/2/2026
3362,221,105,2,33,1,1,5/15/2026
3363,10,105,2,34,1,1,5/7/2026
3364,259,105,2,30,1,1,5/8/2026
3365,99,105,2,31,1,1,5/2/2026
3366,277,105,2,28,1,1,5/11/2026
3367,221,105,2,26,1,1,5/8/2026
3368,10,105,2,32,1,1,5/15/2026
3369,259,105,2,35,1,1,5/3/2026
3370,99,105,2,27,1,1,5/4/2026
3371,277,105,2,25,1,1,5/5/2026
3372,221,105,2,24,1,1,5/3/2026
3373,246,106,2,34,1,1,5/8/2026
3374,11,106,2,25,1,1,5/8/2026
3375,66,106,2,30,1,1,5/15/2026
3376,219,106,2,29,1,1,5/14/2026
3377,232,106,2,32,1,1,5/5/2026
3378,246,106,2,33,1,1,5/3/2026
3379,11,106,2,26,1,1,5/12/2026
3380,66,106,2,27,1,1,5/9/2026
3381,219,106,2,35,1,1,5/14/2026
3382,232,106,2,31,1,1,5/8/2026
3383,246,106,2,24,1,1,5/13/2026
3384,11,106,2,28,1,1,5/2/2026
3385,153,107,2,33,1,1,5/2/2026
3386,3,107,2,25,1,1,5/8/2026
3387,299,107,2,28,1,1,5/4/2026
3388,87,107,2,30,1,1,5/2/2026
3389,32,107,2,31,1,1,5/14/2026
3390,153,107,2,27,1,1,5/6/2026
3391,3,107,2,32,1,1,5/10/2026
3392,299,107,2,24,1,1,5/6/2026
3393,87,107,2,34,1,1,5/15/2026
3394,32,107,2,35,1,1,5/11/2026
3395,153,107,2,29,1,1,5/4/2026
3396,3,107,2,26,1,1,5/2/2026
3397,124,108,2,29,1,1,5/2/2026
3398,257,108,2,30,1,1,5/9/2026
3399,349,108,2,31,1,1,5/5/2026
3400,186,108,2,27,1,1,5/11/2026
3401,20,108,2,24,1,1,5/13/2026
3402,124,108,2,26,1,1,5/7/2026
3403,257,108,2,32,1,1,5/10/2026
3404,349,108,2,33,1,1,5/7/2026
3405,186,108,2,25,1,1,5/7/2026
3406,20,108,2,35,1,1,5/6/2026
3407,124,108,2,34,1,1,5/13/2026
3408,257,108,2,28,1,1,5/14/2026
3409,156,109,2,33,1,1,5/15/2026
3410,108,109,2,32,1,1,5/5/2026
3411,159,109,2,26,1,1,5/10/2026
3412,274,109,2,34,1,1,5/14/2026
3413,279,109,2,24,1,1,5/12/2026
3414,156,109,2,30,1,1,5/4/2026
3415,108,109,2,29,1,1,5/11/2026
3416,159,109,2,31,1,1,5/9/2026
3417,274,109,2,25,1,1,5/4/2026
3418,279,109,2,35,1,1,5/2/2026
3419,156,109,2,28,1,1,5/10/2026
3420,108,109,2,27,1,1,5/15/2026
3421,95,110,2,35,1,1,5/6/2026
3422,344,110,2,27,1,1,5/4/2026
3423,283,110,2,26,1,1,5/5/2026
3424,352,110,2,32,1,1,5/8/2026
3425,287,110,2,33,1,1,5/11/2026
3426,95,110,2,34,1,1,5/7/2026
3427,344,110,2,24,1,1,5/12/2026
3428,283,110,2,28,1,1,5/5/2026
3429,352,110,2,25,1,1,5/13/2026
3430,287,110,2,29,1,1,5/5/2026
3431,95,110,2,31,1,1,5/6/2026
3432,344,110,2,30,1,1,5/12/2026
3433,67,111,2,33,1,1,5/2/2026
3434,131,111,2,32,1,1,5/13/2026
3435,180,111,2,28,1,1,5/7/2026
3436,255,111,2,35,1,1,5/7/2026
3437,139,111,2,26,1,1,5/4/2026
3438,67,111,2,30,1,1,5/15/2026
3439,131,111,2,27,1,1,5/10/2026
3440,180,111,2,31,1,1,5/12/2026
3441,255,111,2,34,1,1,5/3/2026
3442,139,111,2,25,1,1,5/4/2026
3443,67,111,2,29,1,1,5/5/2026
3444,131,111,2,24,1,1,5/13/2026
3445,97,112,2,25,1,1,5/2/2026
3446,44,112,2,27,1,1,5/9/2026
3447,213,112,2,35,1,1,5/11/2026
3448,106,112,2,31,1,1,5/10/2026
3449,165,112,2,29,1,1,5/6/2026
3450,97,112,2,33,1,1,5/11/2026
3451,44,112,2,26,1,1,5/6/2026
3452,213,112,2,32,1,1,5/14/2026
3453,106,112,2,24,1,1,5/14/2026
3454,165,112,2,30,1,1,5/15/2026
3455,97,112,2,28,1,1,5/14/2026
3456,44,112,2,34,1,1,5/15/2026
3457,161,113,2,32,1,1,5/10/2026
3458,77,113,2,33,1,1,5/2/2026
3459,149,113,2,31,1,1,5/12/2026
3460,93,113,2,29,1,1,5/9/2026
3461,147,113,2,34,1,1,5/8/2026
3462,161,113,2,27,1,1,5/15/2026
3463,77,113,2,30,1,1,5/5/2026
3464,149,113,2,24,1,1,5/14/2026
3465,93,113,2,25,1,1,5/6/2026
3466,147,113,2,26,1,1,5/10/2026
3467,161,113,2,35,1,1,5/8/2026
3468,77,113,2,28,1,1,5/11/2026
3469,238,114,2,26,1,1,5/12/2026
3470,187,114,2,25,1,1,5/8/2026
3471,310,114,2,24,1,1,5/12/2026
3472,155,114,2,35,1,1,5/5/2026
3473,163,114,2,31,1,1,5/5/2026
3474,238,114,2,32,1,1,5/6/2026
3475,187,114,2,27,1,1,5/10/2026
3476,310,114,2,28,1,1,5/15/2026
3477,155,114,2,30,1,1,5/5/2026
3478,163,114,2,33,1,1,5/8/2026
3479,238,114,2,29,1,1,5/12/2026
3480,187,114,2,34,1,1,5/5/2026
3481,96,115,2,34,1,1,5/9/2026
3482,293,115,2,26,1,1,5/6/2026
3483,258,115,2,32,1,1,5/7/2026
3484,218,115,2,30,1,1,5/7/2026
3485,16,115,2,25,1,1,5/13/2026
3486,96,115,2,35,1,1,5/11/2026
3487,293,115,2,29,1,1,5/2/2026
3488,258,115,2,27,1,1,5/15/2026
3489,218,115,2,24,1,1,5/10/2026
3490,16,115,2,33,1,1,5/2/2026
3491,96,115,2,28,1,1,5/3/2026
3492,293,115,2,31,1,1,5/3/2026
3493,224,116,2,31,1,1,5/7/2026
3494,251,116,2,35,1,1,5/8/2026
3495,371,116,2,32,1,1,5/7/2026
3496,169,116,2,27,1,1,5/8/2026
3497,248,116,2,26,1,1,5/8/2026
3498,224,116,2,29,1,1,5/12/2026
3499,251,116,2,30,1,1,5/3/2026
3500,371,116,2,25,1,1,5/12/2026
3501,169,116,2,28,1,1,5/14/2026
3502,248,116,2,34,1,1,5/15/2026
3503,224,116,2,33,1,1,5/15/2026
3504,251,116,2,24,1,1,5/7/2026
3505,289,117,2,24,1,1,5/2/2026
3506,134,117,2,27,1,1,5/4/2026
3507,270,117,2,32,1,1,5/3/2026
3508,237,117,2,30,1,1,5/15/2026
3509,281,117,2,31,1,1,5/9/2026
3510,289,117,2,34,1,1,5/7/2026
3511,134,117,2,25,1,1,5/10/2026
3512,270,117,2,33,1,1,5/3/2026
3513,237,117,2,26,1,1,5/15/2026
3514,281,117,2,28,1,1,5/6/2026
3515,289,117,2,35,1,1,5/4/2026
3516,134,117,2,29,1,1,5/10/2026
3517,262,118,2,32,1,1,5/9/2026
3518,268,118,2,28,1,1,5/15/2026
3519,142,118,2,27,1,1,5/4/2026
3520,50,118,2,33,1,1,5/14/2026
3521,235,118,2,30,1,1,5/9/2026
3522,262,118,2,25,1,1,5/12/2026
3523,268,118,2,35,1,1,5/11/2026
3524,142,118,2,26,1,1,5/6/2026
3525,50,118,2,34,1,1,5/7/2026
3526,235,118,2,29,1,1,5/4/2026
3527,262,118,2,31,1,1,5/13/2026
3528,268,118,2,24,1,1,5/11/2026
3529,374,119,2,32,1,1,5/10/2026
3530,212,119,2,30,1,1,5/4/2026
3531,104,119,2,27,1,1,5/3/2026
3532,170,119,2,33,1,1,5/4/2026
3533,138,119,2,31,1,1,5/13/2026
3534,374,119,2,28,1,1,5/3/2026
3535,212,119,2,35,1,1,5/11/2026
3536,104,119,2,34,1,1,5/10/2026
3537,170,119,2,25,1,1,5/9/2026
3538,138,119,2,24,1,1,5/9/2026
3539,374,119,2,29,1,1,5/9/2026
3540,212,119,2,26,1,1,5/15/2026
3541,71,120,2,26,1,1,5/5/2026
3542,4,120,2,28,1,1,5/4/2026
3543,326,120,2,35,1,1,5/7/2026
3544,129,120,2,30,1,1,5/7/2026
3545,175,120,2,31,1,1,5/3/2026
3546,71,120,2,29,1,1,5/10/2026
3547,4,120,2,34,1,1,5/7/2026
3548,326,120,2,33,1,1,5/13/2026
3549,129,120,2,24,1,1,5/8/2026
3550,175,120,2,27,1,1,5/2/2026
3551,71,120,2,32,1,1,5/7/2026
3552,4,120,2,25,1,1,5/7/2026
3553,356,121,2,35,1,1,5/9/2026
3554,179,121,2,29,1,1,5/14/2026
3555,201,121,2,26,1,1,5/5/2026
3556,176,121,2,32,1,1,5/4/2026
3557,340,121,2,25,1,1,5/12/2026
3558,356,121,2,30,1,1,5/3/2026
3559,179,121,2,27,1,1,5/8/2026
3560,201,121,2,34,1,1,5/6/2026
3561,176,121,2,28,1,1,5/12/2026
3562,340,121,2,31,1,1,5/9/2026
3563,356,121,2,33,1,1,5/12/2026
3564,179,121,2,24,1,1,5/10/2026
3565,327,122,2,34,1,1,5/15/2026
3566,178,122,2,27,1,1,5/9/2026
3567,223,122,2,28,1,1,5/14/2026
3568,34,122,2,33,1,1,5/12/2026
3569,358,122,2,24,1,1,5/2/2026
3570,327,122,2,25,1,1,5/9/2026
3571,178,122,2,32,1,1,5/9/2026
3572,223,122,2,30,1,1,5/13/2026
3573,34,122,2,29,1,1,5/3/2026
3574,358,122,2,31,1,1,5/12/2026
3575,327,122,2,35,1,1,5/6/2026
3576,178,122,2,26,1,1,5/12/2026
3577,37,123,2,35,1,1,5/8/2026
3578,336,123,2,31,1,1,5/14/2026
3579,247,123,2,30,1,1,5/15/2026
3580,136,123,2,24,1,1,5/3/2026
3581,83,123,2,32,1,1,5/3/2026
3582,37,123,2,25,1,1,5/10/2026
3583,336,123,2,34,1,1,5/13/2026
3584,247,123,2,26,1,1,5/14/2026
3585,136,123,2,28,1,1,5/9/2026
3586,83,123,2,27,1,1,5/11/2026
3587,37,123,2,33,1,1,5/8/2026
3588,336,123,2,29,1,1,5/6/2026
3589,8,124,2,24,1,1,5/8/2026
3590,195,124,2,26,1,1,5/15/2026
3591,80,124,2,27,1,1,5/11/2026
3592,6,124,2,32,1,1,5/14/2026
3593,39,124,2,33,1,1,5/10/2026
3594,8,124,2,28,1,1,5/12/2026
3595,195,124,2,30,1,1,5/11/2026
3596,80,124,2,29,1,1,5/13/2026
3597,6,124,2,25,1,1,5/7/2026
3598,39,124,2,31,1,1,5/10/2026
3599,8,124,2,34,1,1,5/8/2026
3600,195,124,2,35,1,1,5/15/2026
3601,197,125,2,32,1,1,5/4/2026
3602,264,125,2,24,1,1,5/2/2026
3603,190,125,2,31,1,1,5/10/2026
3604,110,125,2,30,1,1,5/2/2026
3605,19,125,2,29,1,1,5/7/2026
3606,197,125,2,34,1,1,5/2/2026
3607,264,125,2,35,1,1,5/5/2026
3608,190,125,2,28,1,1,5/3/2026
3609,110,125,2,25,1,1,5/6/2026
3610,19,125,2,33,1,1,5/8/2026
3611,197,125,2,26,1,1,5/14/2026
3612,264,125,2,27,1,1,5/8/2026
3613,368,126,2,32,1,1,5/5/2026
3614,382,126,2,31,1,1,5/12/2026
3615,173,126,2,34,1,1,5/3/2026
3616,102,126,2,30,1,1,5/2/2026
3617,329,126,2,35,1,1,5/9/2026
3618,368,126,2,28,1,1,5/4/2026
3619,382,126,2,24,1,1,5/9/2026
3620,173,126,2,33,1,1,5/8/2026
3621,102,126,2,27,1,1,5/15/2026
3622,329,126,2,25,1,1,5/5/2026
3623,368,126,2,26,1,1,5/15/2026
3624,382,126,2,29,1,1,5/10/2026
3625,207,127,2,27,1,1,5/6/2026
3626,334,127,2,31,1,1,5/14/2026
3627,150,127,2,35,1,1,5/8/2026
3628,157,127,2,29,1,1,5/15/2026
3629,315,127,2,28,1,1,5/9/2026
3630,207,127,2,24,1,1,5/2/2026
3631,334,127,2,30,1,1,5/6/2026
3632,150,127,2,25,1,1,5/2/2026
3633,157,127,2,26,1,1,5/7/2026
3634,315,127,2,33,1,1,5/4/2026
3635,207,127,2,32,1,1,5/15/2026
3636,334,127,2,34,1,1,5/14/2026
3637,312,128,2,28,1,1,5/5/2026
3638,17,128,2,27,1,1,5/11/2026
3639,75,128,2,34,1,1,5/3/2026
3640,230,128,2,33,1,1,5/3/2026
3641,343,128,2,35,1,1,5/5/2026
3642,312,128,2,32,1,1,5/8/2026
3643,17,128,2,26,1,1,5/4/2026
3644,75,128,2,31,1,1,5/6/2026
3645,230,128,2,30,1,1,5/15/2026
3646,343,128,2,24,1,1,5/10/2026
3647,312,128,2,25,1,1,5/7/2026
3648,17,128,2,29,1,1,5/7/2026
3649,325,129,2,32,1,1,5/8/2026
3650,313,129,2,34,1,1,5/15/2026
3651,18,129,2,31,1,1,5/9/2026
3652,141,129,2,26,1,1,5/13/2026
3653,210,129,2,25,1,1,5/8/2026
3654,325,129,2,27,1,1,5/7/2026
3655,313,129,2,29,1,1,5/15/2026
3656,18,129,2,35,1,1,5/10/2026
3657,141,129,2,24,1,1,5/9/2026
3658,210,129,2,28,1,1,5/10/2026
3659,325,129,2,33,1,1,5/5/2026
3660,313,129,2,30,1,1,5/10/2026
3661,115,130,2,31,1,1,5/6/2026
3662,252,130,2,29,1,1,5/8/2026
3663,40,130,2,27,1,1,5/4/2026
3664,100,130,2,33,1,1,5/15/2026
3665,375,130,2,34,1,1,5/15/2026
3666,115,130,2,26,1,1,5/7/2026
3667,252,130,2,25,1,1,5/9/2026
3668,40,130,2,35,1,1,5/3/2026
3669,100,130,2,28,1,1,5/8/2026
3670,375,130,2,32,1,1,5/7/2026
3671,115,130,2,30,1,1,5/2/2026
3672,252,130,2,24,1,1,5/6/2026
3673,243,131,2,33,1,1,5/8/2026
3674,280,131,2,27,1,1,5/13/2026
3675,211,131,2,32,1,1,5/8/2026
3676,191,131,2,31,1,1,5/7/2026
3677,319,131,2,25,1,1,5/9/2026
3678,243,131,2,34,1,1,5/9/2026
3679,280,131,2,26,1,1,5/9/2026
3680,211,131,2,24,1,1,5/14/2026
3681,191,131,2,35,1,1,5/11/2026
3682,319,131,2,28,1,1,5/3/2026
3683,243,131,2,29,1,1,5/6/2026
3684,280,131,2,30,1,1,5/15/2026
3685,62,132,2,32,1,1,5/2/2026
3686,167,132,2,31,1,1,5/4/2026
3687,302,132,2,30,1,1,5/4/2026
3688,294,132,2,24,1,1,5/4/2026
3689,332,132,2,29,1,1,5/13/2026
3690,62,132,2,35,1,1,5/13/2026
3691,167,132,2,34,1,1,5/15/2026
3692,302,132,2,28,1,1,5/4/2026
3693,294,132,2,26,1,1,5/4/2026
3694,332,132,2,25,1,1,5/14/2026
3695,62,132,2,33,1,1,5/5/2026
3696,167,132,2,27,1,1,5/5/2026
3697,85,133,2,32,1,1,5/7/2026
3698,311,133,2,30,1,1,5/4/2026
3699,33,133,2,31,1,1,5/3/2026
3700,58,133,2,27,1,1,5/10/2026
3701,296,133,2,35,1,1,5/7/2026
3702,85,133,2,28,1,1,5/4/2026
3703,311,133,2,25,1,1,5/3/2026
3704,33,133,2,24,1,1,5/12/2026
3705,58,133,2,29,1,1,5/10/2026
3706,296,133,2,26,1,1,5/7/2026
3707,85,133,2,34,1,1,5/3/2026
3708,311,133,2,33,1,1,5/3/2026
3709,126,134,2,28,1,1,5/4/2026
3710,21,134,2,26,1,1,5/14/2026
3711,370,134,2,24,1,1,5/5/2026
3712,184,134,2,30,1,1,5/5/2026
3713,68,134,2,33,1,1,5/13/2026
3714,126,134,2,31,1,1,5/7/2026
3715,21,134,2,32,1,1,5/9/2026
3716,370,134,2,27,1,1,5/15/2026
3717,184,134,2,35,1,1,5/2/2026
3718,68,134,2,25,1,1,5/5/2026
3719,126,134,2,34,1,1,5/13/2026
3720,21,134,2,29,1,1,5/11/2026
3721,143,135,2,29,1,1,5/6/2026
3722,353,135,2,26,1,1,5/9/2026
3723,82,135,2,34,1,1,5/14/2026
3724,193,135,2,27,1,1,5/5/2026
3725,143,135,2,28,1,1,5/5/2026
3726,353,135,2,25,1,1,5/13/2026
3727,82,135,2,32,1,1,5/6/2026
3728,193,135,2,35,1,1,5/7/2026
3729,143,135,2,33,1,1,5/14/2026
3730,353,135,2,24,1,1,5/12/2026
3731,82,135,2,31,1,1,5/10/2026
3732,193,135,2,30,1,1,5/9/2026
3733,72,136,2,33,1,1,5/15/2026
3734,188,136,2,28,1,1,5/14/2026
3735,128,136,2,25,1,1,5/6/2026
3736,26,136,2,30,1,1,5/12/2026
3737,72,136,2,29,1,1,5/4/2026
3738,188,136,2,35,1,1,5/10/2026
3739,128,136,2,27,1,1,5/3/2026
3740,26,136,2,34,1,1,5/11/2026
3741,72,136,2,26,1,1,5/10/2026
3742,188,136,2,24,1,1,5/12/2026
3743,128,136,2,31,1,1,5/8/2026
3744,26,136,2,32,1,1,5/8/2026
3745,362,137,2,25,1,1,5/3/2026
3746,25,137,2,29,1,1,5/3/2026
3747,361,137,2,34,1,1,5/10/2026
3748,306,137,2,31,1,1,5/15/2026
3749,362,137,2,26,1,1,5/7/2026
3750,25,137,2,24,1,1,5/11/2026
3751,361,137,2,32,1,1,5/2/2026
3752,306,137,2,33,1,1,5/14/2026
3753,362,137,2,27,1,1,5/7/2026
3754,25,137,2,35,1,1,5/5/2026
3755,361,137,2,28,1,1,5/12/2026
3756,306,137,2,30,1,1,5/4/2026
3757,145,138,2,30,1,1,5/11/2026
3758,269,138,2,24,1,1,5/11/2026
3759,339,138,2,25,1,1,5/9/2026
3760,215,138,2,31,1,1,5/14/2026
3761,145,138,2,32,1,1,5/8/2026
3762,269,138,2,27,1,1,5/11/2026
3763,339,138,2,34,1,1,5/13/2026
3764,215,138,2,28,1,1,5/14/2026
3765,145,138,2,29,1,1,5/14/2026
3766,269,138,2,26,1,1,5/5/2026
3767,339,138,2,33,1,1,5/5/2026
3768,215,138,2,35,1,1,5/15/2026
3769,247,139,3,44,3,1,5/18/2026
3770,380,139,3,41,2,1,5/23/2026
3771,264,139,3,40,2,1,5/21/2026
3772,349,139,3,43,2,1,5/17/2026
3773,311,139,3,43,3,1,5/25/2026
3774,329,139,3,38,2,1,5/22/2026
3775,247,139,3,36,3,1,5/16/2026
3776,380,139,3,42,2,1,5/20/2026
3777,264,139,3,44,4,1,5/18/2026
3778,349,139,3,39,2,1,5/19/2026
3779,311,139,3,38,3,1,5/19/2026
3780,329,139,3,36,1,1,5/23/2026
3781,247,139,3,42,3,1,5/22/2026
3782,380,139,3,37,3,1,5/24/2026
3783,264,139,3,37,4,1,5/22/2026
3784,349,139,3,39,3,1,5/14/2026
3785,311,139,3,40,3,1,5/16/2026
3786,329,139,3,41,3,1,5/15/2026
3787,346,140,3,42,3,1,5/15/2026
3788,344,140,3,36,1,1,5/16/2026
3789,359,140,3,39,3,1,5/25/2026
3790,301,140,3,40,3,1,5/20/2026
3791,202,140,3,43,3,1,5/24/2026
3792,269,140,3,39,2,1,5/17/2026
3793,346,140,3,41,3,1,5/20/2026
3794,344,140,3,40,2,1,5/15/2026
3795,359,140,3,36,3,1,5/14/2026
3796,301,140,3,37,4,1,5/23/2026
3797,202,140,3,44,3,1,5/16/2026
3798,269,140,3,41,2,1,5/15/2026
3799,346,140,3,38,3,1,5/14/2026
3800,344,140,3,42,2,1,5/20/2026
3801,359,140,3,37,3,1,5/25/2026
3802,301,140,3,44,4,1,5/20/2026
3803,202,140,3,38,2,1,5/18/2026
3804,269,140,3,43,2,1,5/20/2026
3805,341,141,3,40,3,1,5/15/2026
3806,209,141,3,39,2,1,5/19/2026
3807,298,141,3,40,2,1,5/21/2026
3808,373,141,3,42,3,1,5/21/2026
3809,282,141,3,36,1,1,5/25/2026
3810,283,141,3,38,3,1,5/21/2026
3811,341,141,3,41,3,1,5/18/2026
3812,209,141,3,42,2,1,5/22/2026
3813,298,141,3,39,3,1,5/16/2026
3814,373,141,3,41,2,1,5/24/2026
3815,282,141,3,37,3,1,5/16/2026
3816,283,141,3,43,3,1,5/20/2026
3817,341,141,3,44,4,1,5/25/2026
3818,209,141,3,44,3,1,5/25/2026
3819,298,141,3,38,2,1,5/19/2026
